timestamp,pressure_van1,pressure_van2
2025-08-20 17:42:55.821,9.87,11.39
2025-08-20 17:42:55.926,10.82,8.22
2025-08-20 17:42:56.032,10.83,11.27
2025-08-20 17:42:56.132,11.19,9.35
2025-08-20 17:42:56.238,10.8,9.7
2025-08-20 17:42:56.344,11.09,6.61
2025-08-20 17:42:56.449,9.98,11.58
2025-08-20 17:42:56.555,10.15,9.77
2025-08-20 17:42:56.661,10.25,5.96
2025-08-20 17:42:56.766,10.06,6.41
2025-08-20 17:42:56.867,10.21,10.34
2025-08-20 17:42:56.973,10.14,10.04
2025-08-20 17:42:57.078,10.13,7.98
2025-08-20 17:42:57.184,9.89,13.37
2025-08-20 17:42:57.290,10.35,10.24
2025-08-20 17:42:57.395,9.91,7.94
2025-08-20 17:42:57.501,11.04,13.12
2025-08-20 17:42:57.607,10.53,10.94
2025-08-20 17:42:57.712,9.61,10.03
2025-08-20 17:42:57.818,10.54,11.78
2025-08-20 17:42:57.924,11.43,6.83
2025-08-20 17:42:58.029,10.23,4.45
2025-08-20 17:42:58.135,10.1,8.63
2025-08-20 17:42:58.236,10.51,9.02
2025-08-20 17:42:58.341,9.54,4.91
2025-08-20 17:42:58.447,9.93,9.39
2025-08-20 17:42:58.552,9.86,7.92
2025-08-20 17:42:58.658,9.4,10.91
2025-08-20 17:42:58.764,10.4,8.84
2025-08-20 17:42:58.869,10.61,9.05
2025-08-20 17:42:58.975,9.86,10.94
2025-08-20 17:42:59.081,10.55,6.98
2025-08-20 17:42:59.181,9.65,7.09
2025-08-20 17:42:59.287,10.52,10.42
2025-08-20 17:42:59.392,10.12,6.72
2025-08-20 17:42:59.498,10.48,12.41
2025-08-20 17:42:59.604,9.93,11.42
2025-08-20 17:42:59.704,9.39,11.56
2025-08-20 17:42:59.810,10.57,7.81
2025-08-20 17:42:59.916,9.49,10.33
2025-08-20 17:43:00.021,10.29,9.95
2025-08-20 17:43:00.127,9.1,5.18
2025-08-20 17:43:00.232,9.39,4.73
2025-08-20 17:43:00.338,8.71,7.48
2025-08-20 17:43:00.444,10.13,7.44
2025-08-20 17:43:00.549,9.79,9.6
2025-08-20 17:43:00.655,8.37,11.07
2025-08-20 17:43:00.761,10.5,9.66
2025-08-20 17:43:00.861,9.9,10.67
2025-08-20 17:43:00.967,10.23,6.33
2025-08-20 17:43:01.072,10.34,8.07
2025-08-20 17:43:01.178,9.18,15.29
2025-08-20 17:43:01.284,9.66,12.67
2025-08-20 17:43:01.384,8.87,5.25
2025-08-20 17:43:01.490,9.18,6.12
2025-08-20 17:43:01.595,9.74,6.89
2025-08-20 17:43:01.701,9.11,6.89
2025-08-20 17:43:01.801,9.19,10.1
2025-08-20 17:43:01.907,9.15,2.16
2025-08-20 17:43:02.012,9.17,8.45
2025-08-20 17:43:02.113,10.32,11.8
2025-08-20 17:43:02.219,9.23,11.62
2025-08-20 17:43:02.324,9.0,7.08
2025-08-20 17:43:02.430,9.13,12.49
2025-08-20 17:43:02.535,8.75,7.39
2025-08-20 17:43:02.641,9.44,10.55
2025-08-20 17:43:02.747,8.44,8.47
2025-08-20 17:43:02.852,9.37,11.63
2025-08-20 17:43:02.958,9.62,6.27
2025-08-20 17:43:03.058,8.84,6.49
2025-08-20 17:43:03.164,8.25,5.8
2025-08-20 17:43:03.270,9.5,9.55
2025-08-20 17:43:03.375,9.08,7.37
2025-08-20 17:43:03.481,9.39,9.34
2025-08-20 17:43:03.586,8.47,7.97
2025-08-20 17:43:03.692,9.16,11.31
2025-08-20 17:43:03.798,9.61,7.6
2025-08-20 17:43:03.903,8.69,8.75
2025-08-20 17:43:04.004,9.63,7.87
2025-08-20 17:43:04.109,8.79,7.15
2025-08-20 17:43:04.215,9.3,7.69
2025-08-20 17:43:04.320,9.07,7.1
2025-08-20 17:43:04.426,8.39,7.34
2025-08-20 17:43:04.532,8.81,8.23
2025-08-20 17:43:04.637,8.8,10.15
2025-08-20 17:43:04.743,9.58,6.63
2025-08-20 17:43:04.848,8.76,6.69
2025-08-20 17:43:04.949,7.77,8.9
2025-08-20 17:43:05.054,8.18,4.61
2025-08-20 17:43:05.160,8.19,10.37
2025-08-20 17:43:05.266,9.13,7.83
2025-08-20 17:43:05.371,8.8,4.17
2025-08-20 17:43:05.477,8.83,6.89
2025-08-20 17:43:05.582,8.22,9.53
2025-08-20 17:43:05.688,9.46,5.62
2025-08-20 17:43:05.794,7.96,8.53
2025-08-20 17:43:05.894,9.05,7.19
2025-08-20 17:43:06.000,8.83,6.62
2025-08-20 17:43:06.105,8.31,8.25
2025-08-20 17:43:06.211,7.96,4.6
2025-08-20 17:43:06.317,8.93,4.31
2025-08-20 17:43:06.422,8.3,7.27
2025-08-20 17:43:06.528,7.53,5.99
2025-08-20 17:43:06.633,8.14,9.27
2025-08-20 17:43:06.739,8.2,5.97
2025-08-20 17:43:06.839,8.9,8.89
2025-08-20 17:43:06.945,8.51,3.44
2025-08-20 17:43:07.051,8.92,8.17
2025-08-20 17:43:07.156,8.14,8.46
2025-08-20 17:43:07.262,8.34,8.17
2025-08-20 17:43:07.367,7.85,6.18
2025-08-20 17:43:07.473,8.3,7.9
2025-08-20 17:43:07.574,7.57,5.48
2025-08-20 17:43:07.679,8.22,11.83
2025-08-20 17:43:07.785,8.64,6.96
2025-08-20 17:43:07.890,8.64,6.93
2025-08-20 17:43:07.996,8.18,8.53
2025-08-20 17:43:08.102,8.24,8.1
2025-08-20 17:43:08.207,8.14,10.2
2025-08-20 17:43:08.313,8.43,8.88
2025-08-20 17:43:08.419,7.9,11.15
2025-08-20 17:43:08.524,7.58,7.92
2025-08-20 17:43:08.630,8.34,7.59
2025-08-20 17:43:08.730,7.61,7.12
2025-08-20 17:43:08.836,7.78,9.53
2025-08-20 17:43:08.941,7.62,7.36
2025-08-20 17:43:09.047,9.24,10.88
2025-08-20 17:43:09.152,7.73,3.59
2025-08-20 17:43:09.258,7.61,8.78
2025-08-20 17:43:09.364,8.71,5.02
2025-08-20 17:43:09.464,8.31,10.58
2025-08-20 17:43:09.570,8.08,9.24
2025-08-20 17:43:09.670,7.56,6.67
2025-08-20 17:43:09.776,9.37,5.19
2025-08-20 17:43:09.881,7.97,7.68
2025-08-20 17:43:09.987,7.88,5.16
2025-08-20 17:43:10.093,9.15,5.15
2025-08-20 17:43:10.198,8.83,3.64
2025-08-20 17:43:10.304,8.19,5.29
2025-08-20 17:43:10.404,7.44,8.47
2025-08-20 17:43:10.510,7.95,8.61
2025-08-20 17:43:10.615,8.4,3.59
2025-08-20 17:43:10.716,8.73,6.16
2025-08-20 17:43:10.821,7.92,7.26
2025-08-20 17:43:10.927,7.97,4.54
2025-08-20 17:43:11.033,7.38,9.73
2025-08-20 17:43:11.138,7.48,8.78
2025-08-20 17:43:11.244,8.51,6.69
2025-08-20 17:43:11.349,8.18,7.38
2025-08-20 17:43:11.455,7.36,3.01
2025-08-20 17:43:11.561,7.48,7.02
2025-08-20 17:43:11.661,8.17,6.88
2025-08-20 17:43:11.767,7.78,6.62
2025-08-20 17:43:11.872,7.56,6.93
2025-08-20 17:43:11.978,7.83,8.67
2025-08-20 17:43:12.084,8.19,8.34
2025-08-20 17:43:12.189,8.07,7.22
2025-08-20 17:43:12.295,7.58,4.51
2025-08-20 17:43:12.400,7.26,6.98
2025-08-20 17:43:12.506,8.63,8.17
2025-08-20 17:43:12.607,7.74,10.51
2025-08-20 17:43:12.712,7.39,7.78
2025-08-20 17:43:12.818,8.02,5.72
2025-08-20 17:43:12.923,8.1,9.46
2025-08-20 17:43:13.029,7.71,6.35
2025-08-20 17:43:13.134,7.67,4.47
2025-08-20 17:43:13.240,8.04,8.38
2025-08-20 17:43:13.346,7.54,9.58
2025-08-20 17:43:13.451,7.96,7.44
2025-08-20 17:43:13.552,6.83,3.72
2025-08-20 17:43:13.657,7.86,1.68
2025-08-20 17:43:13.763,7.85,6.4
2025-08-20 17:43:13.869,7.64,10.35
2025-08-20 17:43:13.974,6.86,7.17
2025-08-20 17:43:14.080,7.04,8.32
2025-08-20 17:43:14.186,8.29,5.93
2025-08-20 17:43:14.291,7.18,5.57
2025-08-20 17:43:14.397,8.05,9.15
2025-08-20 17:43:14.497,7.54,4.73
2025-08-20 17:43:14.603,8.2,7.49
2025-08-20 17:43:14.708,7.17,6.82
2025-08-20 17:43:14.814,7.38,7.83
2025-08-20 17:43:14.919,7.34,8.25
2025-08-20 17:43:15.025,7.68,5.83
2025-08-20 17:43:15.131,7.0,9.34
2025-08-20 17:43:15.231,7.33,7.0
2025-08-20 17:43:15.337,7.24,4.85
2025-08-20 17:43:15.443,7.63,5.43
2025-08-20 17:43:15.548,7.38,9.66
2025-08-20 17:43:15.654,8.18,3.59
2025-08-20 17:43:15.759,7.4,5.02
2025-08-20 17:43:15.865,7.76,4.01
2025-08-20 17:43:15.970,6.99,5.0
2025-08-20 17:43:16.076,6.81,11.41
2025-08-20 17:43:16.176,7.05,5.59
2025-08-20 17:43:16.282,6.48,3.59
2025-08-20 17:43:16.388,6.85,2.67
2025-08-20 17:43:16.493,6.74,2.53
2025-08-20 17:43:16.599,7.71,6.96
2025-08-20 17:43:16.704,7.78,7.68
2025-08-20 17:43:16.810,7.08,10.14
2025-08-20 17:43:16.916,7.03,3.92
2025-08-20 17:43:17.021,6.35,5.98
2025-08-20 17:43:17.122,7.45,4.56
2025-08-20 17:43:17.227,7.74,6.66
2025-08-20 17:43:17.333,6.54,7.25
2025-08-20 17:43:17.438,6.89,6.58
2025-08-20 17:43:17.544,7.17,3.99
2025-08-20 17:43:17.650,5.95,10.03
2025-08-20 17:43:17.755,6.89,7.87
2025-08-20 17:43:17.861,7.14,3.61
2025-08-20 17:43:17.967,6.88,7.71
2025-08-20 17:43:18.067,7.51,12.45
2025-08-20 17:43:18.173,7.43,2.73
2025-08-20 17:43:18.278,7.21,6.19
2025-08-20 17:43:18.384,6.03,3.73
2025-08-20 17:43:18.489,6.38,4.49
2025-08-20 17:43:18.595,6.05,9.2
2025-08-20 17:43:18.701,5.91,3.67
2025-08-20 17:43:18.806,5.8,8.22
2025-08-20 17:43:18.912,7.57,5.26
2025-08-20 17:43:19.012,6.28,8.33
2025-08-20 17:43:19.118,6.28,3.58
2025-08-20 17:43:19.224,5.82,4.69
2025-08-20 17:43:19.329,6.67,4.3
2025-08-20 17:43:19.435,6.16,7.59
2025-08-20 17:43:19.540,6.94,8.88
2025-08-20 17:43:19.646,6.56,2.14
2025-08-20 17:43:19.752,6.51,6.15
2025-08-20 17:43:19.857,6.65,2.81
2025-08-20 17:43:19.958,6.87,2.38
2025-08-20 17:43:20.063,6.8,2.17
2025-08-20 17:43:20.169,5.96,3.52
2025-08-20 17:43:20.274,7.28,4.53
2025-08-20 17:43:20.380,6.9,7.87
2025-08-20 17:43:20.485,6.96,8.19
2025-08-20 17:43:20.591,5.57,1.57
2025-08-20 17:43:20.692,6.99,6.42
2025-08-20 17:43:20.797,6.12,3.88
2025-08-20 17:43:20.903,6.08,7.1
2025-08-20 17:43:21.008,5.95,7.48
2025-08-20 17:43:21.114,6.19,1.98
2025-08-20 17:43:21.220,6.92,4.38
2025-08-20 17:43:21.325,6.0,5.94
2025-08-20 17:43:21.431,6.06,4.61
2025-08-20 17:43:21.536,6.8,3.62
2025-08-20 17:43:21.637,6.02,8.45
2025-08-20 17:43:21.742,6.52,7.62
2025-08-20 17:43:21.848,6.13,4.59
2025-08-20 17:43:21.954,6.39,7.78
2025-08-20 17:43:22.059,6.09,7.47
2025-08-20 17:43:22.165,5.42,5.78
2025-08-20 17:43:22.270,6.08,7.9
2025-08-20 17:43:22.376,6.35,10.77
2025-08-20 17:43:22.482,5.98,5.49
2025-08-20 17:43:22.582,6.58,0.0
2025-08-20 17:43:22.688,5.55,1.2
2025-08-20 17:43:22.793,5.64,8.12
2025-08-20 17:43:22.899,6.19,4.43
2025-08-20 17:43:23.004,6.2,7.97
2025-08-20 17:43:23.110,6.33,5.53
2025-08-20 17:43:23.216,5.22,7.53
2025-08-20 17:43:23.321,6.68,5.64
2025-08-20 17:43:23.427,6.65,3.11
2025-08-20 17:43:23.527,6.43,5.37
2025-08-20 17:43:23.633,5.42,10.39
2025-08-20 17:43:23.739,5.85,2.2
2025-08-20 17:43:23.845,5.61,5.55
2025-08-20 17:43:23.950,6.2,6.16
2025-08-20 17:43:24.055,7.57,3.94
2025-08-20 17:43:24.161,5.98,2.25
2025-08-20 17:43:24.261,6.21,6.32
2025-08-20 17:43:24.367,5.88,5.41
2025-08-20 17:43:24.473,5.26,1.76
2025-08-20 17:43:24.578,6.94,4.72
2025-08-20 17:43:24.684,6.56,5.49
2025-08-20 17:43:24.789,5.56,5.57
2025-08-20 17:43:24.895,5.64,1.82
2025-08-20 17:43:25.001,5.8,3.35
2025-08-20 17:43:25.106,5.67,5.65
2025-08-20 17:43:25.207,5.15,3.04
2025-08-20 17:43:25.312,6.42,1.59
2025-08-20 17:43:25.418,6.26,5.76
2025-08-20 17:43:25.523,6.22,4.81
2025-08-20 17:43:25.629,4.62,8.68
2025-08-20 17:43:25.735,5.64,5.67
2025-08-20 17:43:25.840,6.65,3.59
2025-08-20 17:43:25.946,5.55,4.4
2025-08-20 17:43:26.052,4.84,7.28
2025-08-20 17:43:26.152,4.83,6.36
2025-08-20 17:43:26.258,5.21,4.86
2025-08-20 17:43:26.363,5.85,4.85
2025-08-20 17:43:26.469,5.2,5.34
2025-08-20 17:43:26.574,5.62,5.13
2025-08-20 17:43:26.680,6.08,8.32
2025-08-20 17:43:26.785,6.78,3.73
2025-08-20 17:43:26.891,5.08,3.77
2025-08-20 17:43:26.997,4.84,7.91
2025-08-20 17:43:27.097,5.25,7.29
2025-08-20 17:43:27.203,6.4,4.18
2025-08-20 17:43:27.308,5.36,5.87
2025-08-20 17:43:27.414,6.31,4.17
2025-08-20 17:43:27.520,5.48,7.94
2025-08-20 17:43:27.625,5.68,7.55
2025-08-20 17:43:27.731,5.51,5.21
2025-08-20 17:43:27.837,4.83,6.45
2025-08-20 17:43:27.942,5.52,3.44
2025-08-20 17:43:28.043,5.09,2.11
2025-08-20 17:43:28.148,5.25,2.8
2025-08-20 17:43:28.254,4.88,2.37
2025-08-20 17:43:28.360,5.58,5.12
2025-08-20 17:43:28.465,5.28,3.06
2025-08-20 17:43:28.571,5.06,6.86
2025-08-20 17:43:28.676,4.2,2.19
2025-08-20 17:43:28.782,5.81,7.01
2025-08-20 17:43:28.888,4.62,2.06
2025-08-20 17:43:28.988,5.5,1.07
2025-08-20 17:43:29.094,5.59,3.9
2025-08-20 17:43:29.199,5.2,7.05
2025-08-20 17:43:29.305,5.95,2.83
2025-08-20 17:43:29.410,5.6,4.74
2025-08-20 17:43:29.516,4.52,2.45
2025-08-20 17:43:29.621,5.5,0.0
2025-08-20 17:43:29.722,4.51,4.54
2025-08-20 17:43:29.827,5.55,4.19
2025-08-20 17:43:29.933,4.51,5.86
2025-08-20 17:43:30.038,5.1,6.45
2025-08-20 17:43:30.144,4.79,3.21
2025-08-20 17:43:30.250,5.94,1.14
2025-08-20 17:43:30.355,4.67,4.87
2025-08-20 17:43:30.461,4.12,4.81
2025-08-20 17:43:30.567,4.45,8.38
2025-08-20 17:43:30.667,6.01,4.77
2025-08-20 17:43:30.772,5.56,5.66
2025-08-20 17:43:30.878,5.39,2.91
2025-08-20 17:43:30.984,4.53,4.42
2025-08-20 17:43:31.089,5.09,5.23
2025-08-20 17:43:31.195,6.11,2.82
2025-08-20 17:43:31.301,4.3,4.85
2025-08-20 17:43:31.406,5.13,6.62
2025-08-20 17:43:31.512,5.39,3.77
2025-08-20 17:43:31.617,5.71,8.64
2025-08-20 17:43:31.723,5.05,0.0
2025-08-20 17:43:31.828,5.48,7.57
2025-08-20 17:43:31.934,5.98,1.5
2025-08-20 17:43:32.034,5.86,6.0
2025-08-20 17:43:32.140,4.67,4.04
2025-08-20 17:43:32.246,4.02,4.84
2025-08-20 17:43:32.351,3.94,3.08
2025-08-20 17:43:32.457,5.57,5.94
2025-08-20 17:43:32.562,4.86,7.86
2025-08-20 17:43:32.668,4.78,4.17
2025-08-20 17:43:32.768,4.39,6.03
2025-08-20 17:43:32.874,5.67,4.73
2025-08-20 17:43:32.980,4.79,7.96
2025-08-20 17:43:33.085,5.23,0.0
2025-08-20 17:43:33.191,4.84,4.16
2025-08-20 17:43:33.297,5.57,5.51
2025-08-20 17:43:33.402,4.9,2.27
2025-08-20 17:43:33.508,4.37,3.97
2025-08-20 17:43:33.613,4.97,3.16
2025-08-20 17:43:33.714,4.99,3.38
2025-08-20 17:43:33.819,4.06,1.54
2025-08-20 17:43:33.925,5.5,7.53
2025-08-20 17:43:34.030,4.32,2.55
2025-08-20 17:43:34.136,5.2,3.06
2025-08-20 17:43:34.242,4.18,5.1
2025-08-20 17:43:34.347,4.44,1.04
2025-08-20 17:43:34.448,5.46,4.62
2025-08-20 17:43:34.553,4.87,4.04
2025-08-20 17:43:34.659,5.33,0.0
2025-08-20 17:43:34.764,4.49,2.29
2025-08-20 17:43:34.870,4.98,5.74
2025-08-20 17:43:34.976,4.95,4.2
2025-08-20 17:43:35.081,4.36,2.56
2025-08-20 17:43:35.187,5.89,4.62
2025-08-20 17:43:35.292,4.9,4.19
2025-08-20 17:43:35.393,4.39,2.91
2025-08-20 17:43:35.498,4.42,5.31
2025-08-20 17:43:35.604,4.35,5.24
2025-08-20 17:43:35.709,4.51,3.04
2025-08-20 17:43:35.815,4.2,6.9
2025-08-20 17:43:35.921,4.62,4.09
2025-08-20 17:43:36.026,5.28,6.96
2025-08-20 17:43:36.127,4.88,1.65
2025-08-20 17:43:36.232,4.47,3.23
2025-08-20 17:43:36.338,4.38,5.87
2025-08-20 17:43:36.443,4.2,6.89
2025-08-20 17:43:36.549,4.12,2.53
2025-08-20 17:43:36.655,4.96,2.86
2025-08-20 17:43:36.760,4.63,3.95
2025-08-20 17:43:36.866,4.11,5.16
2025-08-20 17:43:36.971,3.48,0.0
2025-08-20 17:43:37.072,4.08,5.4
2025-08-20 17:43:37.177,4.17,2.17
2025-08-20 17:43:37.283,5.26,8.9
2025-08-20 17:43:37.389,4.89,4.23
2025-08-20 17:43:37.494,4.81,0.0
2025-08-20 17:43:37.600,4.3,2.45
2025-08-20 17:43:37.705,4.53,8.08
2025-08-20 17:43:37.806,4.1,4.45
2025-08-20 17:43:37.911,3.82,1.95
2025-08-20 17:43:38.017,4.25,5.58
2025-08-20 17:43:38.122,2.89,3.28
2025-08-20 17:43:38.228,2.97,5.17
2025-08-20 17:43:38.334,4.05,0.0
2025-08-20 17:43:38.439,4.92,1.69
2025-08-20 17:43:38.545,4.9,0.0
2025-08-20 17:43:38.650,3.71,2.79
2025-08-20 17:43:38.756,4.69,6.75
2025-08-20 17:43:38.861,3.8,4.72
2025-08-20 17:43:38.962,3.5,7.36
2025-08-20 17:43:39.067,4.72,0.0
2025-08-20 17:43:39.173,3.36,1.08
2025-08-20 17:43:39.278,5.13,5.65
2025-08-20 17:43:39.384,3.82,2.35
2025-08-20 17:43:39.489,4.35,4.59
2025-08-20 17:43:39.595,4.18,1.4
2025-08-20 17:43:39.695,3.68,7.66
2025-08-20 17:43:39.801,3.73,8.69
2025-08-20 17:43:39.907,4.93,2.92
2025-08-20 17:43:40.012,4.84,5.16
2025-08-20 17:43:40.118,4.71,4.89
2025-08-20 17:43:40.223,4.17,5.87
2025-08-20 17:43:40.329,4.06,3.37
2025-08-20 17:43:40.435,3.82,3.6
2025-08-20 17:43:40.540,4.68,3.46
2025-08-20 17:43:40.641,3.79,2.38
2025-08-20 17:43:40.746,4.33,3.89
2025-08-20 17:43:40.852,4.52,0.0
2025-08-20 17:43:40.957,5.2,3.32
2025-08-20 17:43:41.063,3.66,4.82
2025-08-20 17:43:41.168,4.09,9.0
2025-08-20 17:43:41.274,3.71,0.0
2025-08-20 17:43:41.374,5.33,1.48
2025-08-20 17:43:41.480,3.33,0.0
2025-08-20 17:43:41.585,4.39,2.83
2025-08-20 17:43:41.691,4.31,5.16
2025-08-20 17:43:41.797,3.75,2.93
2025-08-20 17:43:41.902,4.04,6.96
2025-08-20 17:43:42.008,3.98,5.61
2025-08-20 17:43:42.114,4.22,6.39
2025-08-20 17:43:42.219,2.59,5.09
2025-08-20 17:43:42.320,2.26,4.21
2025-08-20 17:43:42.425,4.19,4.08
2025-08-20 17:43:42.531,4.7,5.63
2025-08-20 17:43:42.637,3.42,4.37
2025-08-20 17:43:42.742,4.27,4.49
2025-08-20 17:43:42.848,3.49,0.0
2025-08-20 17:43:42.953,5.08,0.0
2025-08-20 17:43:43.059,3.95,2.51
2025-08-20 17:43:43.164,3.98,2.38
2025-08-20 17:43:43.270,3.73,2.11
2025-08-20 17:43:43.376,4.47,0.0
2025-08-20 17:43:43.481,4.03,2.88
2025-08-20 17:43:43.587,4.35,4.57
2025-08-20 17:43:43.687,4.18,2.46
2025-08-20 17:43:43.793,3.65,2.08
2025-08-20 17:43:43.898,2.81,6.7
2025-08-20 17:43:44.004,4.29,1.37
2025-08-20 17:43:44.109,3.13,3.69
2025-08-20 17:43:44.215,3.54,6.51
2025-08-20 17:43:44.320,3.78,3.33
2025-08-20 17:43:44.426,4.09,3.56
2025-08-20 17:43:44.531,4.27,3.36
2025-08-20 17:43:44.637,3.08,0.0
2025-08-20 17:43:44.743,3.91,5.11
2025-08-20 17:43:44.848,4.34,3.39
2025-08-20 17:43:44.954,4.36,4.15
2025-08-20 17:43:45.060,4.37,3.8
2025-08-20 17:43:45.160,3.95,5.75
2025-08-20 17:43:45.265,3.44,5.32
2025-08-20 17:43:45.371,2.46,1.99
2025-08-20 17:43:45.477,3.74,4.64
2025-08-20 17:43:45.577,4.04,2.39
2025-08-20 17:43:45.682,3.59,5.12
2025-08-20 17:43:45.788,3.44,3.53
2025-08-20 17:43:45.894,4.87,3.86
2025-08-20 17:43:45.999,4.24,4.23
2025-08-20 17:43:46.105,5.45,1.09
2025-08-20 17:43:46.210,3.43,0.0
2025-08-20 17:43:46.311,4.23,1.98
2025-08-20 17:43:46.416,4.09,4.98
2025-08-20 17:43:46.521,4.03,3.6
2025-08-20 17:43:46.627,4.23,3.31
2025-08-20 17:43:46.732,3.63,5.25
2025-08-20 17:43:46.833,3.22,3.44
2025-08-20 17:43:46.938,3.94,5.83
2025-08-20 17:43:47.044,3.25,0.0
2025-08-20 17:43:47.149,4.61,1.16
2025-08-20 17:43:47.255,3.13,2.1
2025-08-20 17:43:47.360,3.53,6.99
2025-08-20 17:43:47.466,4.08,2.04
2025-08-20 17:43:47.567,2.59,5.37
2025-08-20 17:43:47.673,3.25,2.67
2025-08-20 17:43:47.779,4.53,4.97
2025-08-20 17:43:47.884,4.19,3.39
2025-08-20 17:43:47.984,3.87,3.78
2025-08-20 17:43:48.090,2.5,1.86
2025-08-20 17:43:48.196,3.55,2.89
2025-08-20 17:43:48.296,3.9,2.26
2025-08-20 17:43:48.402,4.35,3.31
2025-08-20 17:43:48.507,3.64,1.58
2025-08-20 17:43:48.613,4.05,1.47
2025-08-20 17:43:48.719,3.92,3.61
2025-08-20 17:43:48.824,3.37,0.0
2025-08-20 17:43:48.930,3.83,1.44
2025-08-20 17:43:49.030,2.07,0.0
2025-08-20 17:43:49.135,4.2,0.0
2025-08-20 17:43:49.236,3.15,0.0
2025-08-20 17:43:49.341,3.86,4.8
2025-08-20 17:43:49.447,3.64,6.47
2025-08-20 17:43:49.553,4.36,5.57
2025-08-20 17:43:49.658,3.21,4.24
2025-08-20 17:43:49.759,3.54,5.66
2025-08-20 17:43:49.865,3.06,1.41
2025-08-20 17:43:49.965,3.43,1.68
2025-08-20 17:43:50.071,3.29,2.85
2025-08-20 17:43:50.176,3.38,0.0
2025-08-20 17:43:50.277,3.55,5.35
2025-08-20 17:43:50.382,3.35,4.71
2025-08-20 17:43:50.488,3.78,5.92
2025-08-20 17:43:50.593,4.19,2.06
2025-08-20 17:43:50.699,2.55,2.05
2025-08-20 17:43:50.804,3.69,1.12
2025-08-20 17:43:50.910,5.65,8.01
2025-08-20 17:43:51.016,12.14,8.26
2025-08-20 17:43:51.121,13.93,14.12
2025-08-20 17:43:51.227,16.67,17.43
2025-08-20 17:43:51.333,18.19,17.13
2025-08-20 17:43:51.439,18.56,14.25
2025-08-20 17:43:51.544,20.11,19.54
2025-08-20 17:43:51.650,20.86,20.04
2025-08-20 17:43:51.756,21.49,21.77
2025-08-20 17:43:51.861,21.75,25.03
2025-08-20 17:43:51.968,21.44,18.6
2025-08-20 17:43:52.073,21.35,20.48
2025-08-20 17:43:52.179,20.52,22.71
2025-08-20 17:43:52.284,21.88,24.7
2025-08-20 17:43:52.390,21.58,22.17
2025-08-20 17:43:52.496,22.13,21.4
2025-08-20 17:43:52.596,21.68,23.95
2025-08-20 17:43:52.702,21.4,18.96
2025-08-20 17:43:52.802,20.36,18.04
2025-08-20 17:43:52.908,21.03,20.18
2025-08-20 17:43:53.014,21.22,16.96
2025-08-20 17:43:53.114,22.84,19.83
2025-08-20 17:43:53.220,21.0,21.18
2025-08-20 17:43:53.320,20.91,21.32
2025-08-20 17:43:53.426,20.94,22.45
2025-08-20 17:43:53.532,21.8,21.9
2025-08-20 17:43:53.638,21.7,19.81
2025-08-20 17:43:53.743,21.43,17.6
2025-08-20 17:43:53.844,21.67,19.68
2025-08-20 17:43:53.949,20.6,19.33
2025-08-20 17:43:54.055,20.96,18.83
2025-08-20 17:43:54.161,20.79,20.36
2025-08-20 17:43:54.266,21.03,18.04
2025-08-20 17:43:54.372,21.79,22.33
2025-08-20 17:43:54.478,20.77,19.8
2025-08-20 17:43:54.584,21.02,21.02
2025-08-20 17:43:54.689,21.06,17.79
2025-08-20 17:43:54.795,20.64,20.01
2025-08-20 17:43:54.901,21.32,19.04
2025-08-20 17:43:55.006,21.57,19.08
2025-08-20 17:43:55.112,20.19,22.68
2025-08-20 17:43:55.218,20.23,18.95
2025-08-20 17:43:55.323,21.32,21.62
2025-08-20 17:43:55.429,21.62,18.0
2025-08-20 17:43:55.535,21.68,23.15
2025-08-20 17:43:55.641,21.09,23.98
2025-08-20 17:43:55.746,20.83,20.25
2025-08-20 17:43:55.852,20.79,22.23
2025-08-20 17:43:55.958,20.94,17.15
2025-08-20 17:43:56.063,20.34,19.73
2025-08-20 17:43:56.169,20.78,21.02
2025-08-20 17:43:56.275,20.46,13.77
2025-08-20 17:43:56.375,21.24,17.89
2025-08-20 17:43:56.481,20.82,18.52
2025-08-20 17:43:56.587,21.66,19.03
2025-08-20 17:43:56.692,21.76,20.14
2025-08-20 17:43:56.798,20.15,20.58
2025-08-20 17:43:56.899,20.5,23.19
2025-08-20 17:43:57.004,20.09,17.97
2025-08-20 17:43:57.105,20.52,22.56
2025-08-20 17:43:57.210,19.89,18.32
2025-08-20 17:43:57.316,20.73,20.7
2025-08-20 17:43:57.422,19.94,21.08
2025-08-20 17:43:57.527,20.27,21.64
2025-08-20 17:43:57.628,19.69,19.51
2025-08-20 17:43:57.734,20.54,20.8
2025-08-20 17:43:57.839,20.4,24.04
2025-08-20 17:43:57.945,20.99,19.39
2025-08-20 17:43:58.051,19.58,18.18
2025-08-20 17:43:58.157,20.13,23.32
2025-08-20 17:43:58.262,20.07,19.48
2025-08-20 17:43:58.368,20.92,19.1
2025-08-20 17:43:58.474,20.46,16.24
2025-08-20 17:43:58.579,20.16,17.53
2025-08-20 17:43:58.685,21.81,17.65
2025-08-20 17:43:58.791,20.5,21.45
2025-08-20 17:43:58.897,21.17,20.76
2025-08-20 17:43:59.002,19.8,19.9
2025-08-20 17:43:59.108,19.72,16.58
2025-08-20 17:43:59.208,21.29,16.85
2025-08-20 17:43:59.314,20.38,19.3
2025-08-20 17:43:59.420,20.55,21.74
