Time(s), Force_Z
62.6367, 0.01742666
62.6367, 0.01501899
62.6367, 0.01507089
62.6367, 0.01505081
62.6367, 0.01872974
62.6367, 0.02002405
62.6367, 0.01865245
62.6367, 0.01989236
62.6378, 0.01739698
62.6493, 0.01997743
62.6493, 0.01865328
62.6498, 0.01730571
62.6498, 0.01756281
62.6498, 0.01624659
62.6498, 0.02245628
62.6498, 0.01866386
62.6513, 0.01994593
62.6513, 0.01987642
62.6528, 0.02007051
62.6528, 0.01633703
62.6540, 0.01624130
62.6649, 0.01738384
62.6649, 0.01878149
62.6663, 0.01610349
62.6663, 0.01758653
62.6673, 0.01745832
62.6673, 0.02116461
62.6673, 0.01755504
62.6673, 0.01367655
62.6693, 0.01619499
62.6693, 0.01867005
62.6693, 0.01374758
62.6693, 0.02122595
62.6693, 0.01740657
62.6693, 0.01865608
62.6693, 0.01747155
62.6693, 0.01864980
62.6705, 0.01877818
62.6801, 0.01616153
62.6801, 0.01618426
62.6801, 0.01739078
62.6801, 0.01878066
62.6822, 0.01877454
62.6832, 0.02118999
62.6842, 0.02122959
62.6842, 0.01492343
62.6842, 0.01502602
62.6842, 0.01868971
62.6842, 0.01495153
62.6842, 0.01753478
62.6842, 0.02126993
62.6855, 0.01867337
62.6855, 0.01764010
62.6855, 0.01609557
62.6954, 0.01997380
62.6954, 0.01621856
62.6954, 0.01756281
62.6954, 0.01617732
62.6969, 0.01623518
62.6969, 0.01743029
62.6969, 0.01617732
62.6969, 0.01749527
62.6969, 0.01745493
62.6969, 0.01991956
62.6990, 0.01620715
62.6990, 0.01489796
62.6990, 0.01869627
62.6990, 0.01878512
62.6990, 0.01499014
62.7115, 0.01619219
62.7115, 0.01738384
62.7115, 0.01735467
62.7129, 0.01620700
62.7129, 0.01616070
62.7129, 0.02005042
62.7129, 0.01870783
62.7144, 0.01997230
62.7144, 0.01763382
62.7158, 0.01750048
62.7158, 0.01873155
62.7158, 0.01493839
62.7158, 0.01741798
62.7158, 0.01498931
62.7274, 0.02000297
62.7274, 0.01870080
62.7274, 0.01375038
62.7289, 0.01369583
62.7289, 0.01755850
62.7289, 0.02111452
62.7289, 0.01876397
62.7303, 0.01861913
62.7303, 0.01631331
62.7303, 0.02118734
62.7303, 0.02245446
62.7318, 0.01504023
62.7318, 0.01994230
62.7333, 0.01875429
62.7333, 0.01859640
62.7333, 0.02005993
62.7333, 0.01871841
62.7432, 0.01752420
62.7432, 0.01238142
62.7432, 0.01752504
62.7442, 0.01875429
62.7442, 0.02124206
62.7442, 0.01627213
62.7442, 0.01877454
62.7442, 0.01499905
62.7442, 0.01623882
62.7442, 0.01493574
62.7457, 0.01625890
62.7457, 0.01880423
62.7457, 0.02113311
62.7457, 0.01874115
62.7472, 0.01863666
62.7472, 0.01743377
62.7472, 0.01996950
62.7591, 0.01999224
62.7591, 0.02237097
62.7603, 0.01622303
62.7603, 0.02003017
62.7603, 0.01999239
62.7618, 0.01740657
62.7618, 0.01750826
62.7642, 0.01626239
62.7652, 0.01880604
62.7652, 0.02115486
62.7652, 0.01509297
62.7652, 0.01484811
62.7652, 0.01992916
62.7652, 0.01746369
62.7749, 0.01743741
62.7749, 0.01749784
62.7749, 0.01743377
62.7749, 0.01506297
62.7749, 0.01740377
62.7768, 0.01753561
62.7768, 0.01627908
62.7781, 0.01875098
62.7781, 0.01862971
62.7781, 0.01990899
62.7781, 0.01994593
62.7781, 0.01500435
62.7781, 0.01495674
62.7781, 0.01988956
62.7792, 0.01981326
62.7802, 0.02117238
62.7802, 0.02003198
62.7802, 0.01369946
62.7802, 0.01631942
62.7899, 0.01989501
62.7899, 0.01745749
62.7899, 0.01870602
62.7899, 0.01877818
62.7899, 0.01867965
62.7899, 0.01753826
62.7899, 0.01745749
62.7899, 0.01632057
62.7899, 0.01987898
62.7930, 0.01750147
62.7930, 0.01987559
62.7930, 0.01754008
62.7943, 0.01860856
62.7943, 0.01866824
62.8059, 0.02002653
62.8072, 0.01864997
62.8072, 0.01497352
62.8072, 0.01744956
62.8081, 0.01494268
62.8081, 0.01618063
62.8081, 0.01746890
62.8097, 0.01888598
62.8097, 0.01246068
62.8118, 0.01743741
62.8128, 0.02003984
62.8138, 0.01746196
62.8138, 0.01739161
62.8138, 0.01496657
62.8204, 0.01874553
62.8204, 0.01366441
62.8219, 0.01999042
62.8229, 0.01492176
62.8229, 0.01625634
62.8239, 0.01619847
62.8239, 0.02000463
62.8239, 0.01617724
62.8250, 0.01613418
62.8250, 0.01746279
62.8250, 0.01494268
62.8250, 0.01865691
62.8250, 0.01739963
62.8250, 0.01875512
62.8250, 0.01614309
62.8250, 0.01881564
62.8250, 0.01872446
62.8250, 0.01870617
62.8265, 0.01377493
62.8356, 0.01494268
62.8366, 0.01753645
62.8366, 0.01869023
62.8366, 0.01493657
62.8366, 0.01755579
62.8366, 0.01748138
62.8376, 0.01621162
62.8376, 0.01994593
62.8376, 0.01375038
62.8376, 0.01880869
62.8391, 0.01865608
62.8391, 0.02003463
62.8391, 0.01507718
62.8520, 0.02002737
62.8520, 0.01879728
62.8535, 0.02000711
62.8535, 0.01494632
62.8535, 0.01750478
62.8535, 0.01628346
62.8535, 0.01736343
62.8535, 0.01748833
62.8535, 0.01873420
62.8550, 0.01639754
62.8550, 0.01991873
62.8563, 0.01999239
62.8563, 0.01746890
62.8674, 0.01493574
62.8674, 0.01489623
62.8689, 0.01877454
62.8689, 0.01620882
62.8699, 0.02007217
62.8699, 0.02116114
62.8699, 0.01745832
62.8699, 0.01507619
62.8699, 0.01494533
62.8699, 0.01740046
62.8724, 0.01870783
62.8737, 0.02000380
62.8737, 0.01612738
62.8737, 0.02001679
62.8750, 0.01496905
62.8750, 0.01870089
62.8750, 0.01999587
62.8844, 0.02003017
62.8844, 0.02131209
62.8844, 0.01492176
62.8844, 0.01995892
62.8844, 0.01873072
62.8844, 0.01491482
62.8844, 0.01869023
62.8854, 0.01872726
62.8854, 0.01876123
62.8854, 0.01882448
62.8854, 0.01751205
62.8854, 0.01878512
62.8864, 0.02121818
62.8874, 0.01624576
62.8874, 0.01868328
62.8874, 0.01622914
62.8874, 0.01619302
62.8889, 0.01245788
62.8889, 0.01513141
62.8988, 0.01878149
62.8994, 0.01371177
62.8994, 0.01997991
62.8994, 0.02111369
62.8994, 0.01744435
62.8994, 0.01749437
62.8994, 0.02242991
62.9015, 0.01759198
62.9015, 0.02124106
62.9015, 0.01498568
62.9039, 0.01865245
62.9039, 0.01622741
62.9039, 0.01496905
62.9148, 0.01747412
62.9148, 0.01373095
62.9148, 0.02123826
62.9159, 0.01752504
62.9159, 0.01738648
62.9159, 0.01612723
62.9159, 0.01736963
62.9159, 0.01883786
62.9169, 0.01760074
62.9169, 0.01746097
62.9169, 0.01745469
62.9169, 0.01878512
62.9179, 0.01739335
62.9179, 0.02138053
62.9189, 0.01372038
62.9300, 0.01379147
62.9300, 0.01615706
62.9320, 0.01499989
62.9330, 0.02119875
62.9337, 0.01741798
62.9337, 0.01754619
62.9337, 0.01756016
62.9337, 0.01753115
62.9347, 0.01622824
62.9347, 0.01744691
62.9347, 0.01492508
62.9361, 0.01620882
62.9361, 0.01627213
62.9361, 0.01616856
62.9361, 0.01870057
62.9461, 0.01867700
62.9461, 0.01750495
62.9461, 0.01867452
62.9461, 0.01871585
62.9474, 0.01496905
62.9474, 0.01744691
62.9474, 0.02112336
62.9474, 0.01633703
62.9474, 0.01756893
62.9474, 0.01873420
62.9474, 0.01753925
62.9474, 0.01874999
62.9489, 0.01744956
62.9499, 0.01609920
62.9499, 0.01494450
62.9499, 0.01876397
62.9512, 0.02237180
62.9512, 0.01861913
62.9612, 0.01636339
62.9617, 0.01248954
62.9617, 0.01488399
62.9630, 0.01490424
62.9630, 0.01754256
62.9630, 0.01618426
62.9630, 0.02116097
62.9642, 0.01496228
62.9652, 0.02378820
62.9652, 0.01751536
62.9652, 0.01626320
62.9652, 0.01615873
62.9666, 0.01742600
62.9666, 0.01744245
62.9666, 0.02246579
62.9769, 0.01867005
62.9769, 0.01752420
62.9769, 0.01862888
62.9769, 0.01631247
62.9769, 0.01743112
62.9769, 0.01755835
62.9779, 0.02124190
62.9779, 0.01745138
62.9779, 0.01499625
62.9779, 0.01501651
62.9789, 0.01741367
62.9789, 0.02007679
62.9789, 0.01374162
62.9789, 0.01880423
62.9794, 0.01608061
62.9928, 0.01252724
62.9942, 0.01494617
62.9942, 0.01756265
62.9942, 0.01753908
62.9942, 0.01509380
62.9942, 0.01621162
62.9942, 0.01498046
62.9942, 0.01363191
62.9942, 0.01999587
62.9942, 0.01368647
62.9942, 0.01995288
62.9957, 0.01866922
62.9957, 0.02244397
63.0091, 0.01867700
63.0091, 0.02114172
63.0101, 0.01863228
63.0101, 0.01867700
63.0101, 0.01623187
63.0101, 0.01745386
63.0101, 0.01634066
63.0101, 0.01504801
63.0101, 0.01748106
63.0101, 0.01618012
63.0101, 0.01869824
63.0116, 0.01503940
63.0116, 0.02001596
63.0131, 0.01608862
63.0131, 0.01619567
63.0142, 0.01619302
63.0247, 0.01504717
63.0247, 0.01501386
63.0247, 0.02003017
63.0262, 0.01996670
63.0262, 0.01867882
63.0262, 0.02003017
63.0262, 0.01505081
63.0262, 0.01885183
63.0262, 0.01741268
63.0262, 0.01877901
63.0273, 0.01506380
63.0273, 0.01876594
63.0273, 0.01978704
63.0283, 0.01493574
63.0283, 0.01618963
63.0293, 0.01619582
63.0293, 0.01747790
63.0298, 0.01615790
63.0400, 0.01743657
63.0419, 0.01749527
63.0419, 0.01878512
63.0419, 0.02240965
63.0434, 0.01364937
63.0434, 0.01746875
63.0434, 0.02250803
63.0434, 0.01994230
63.0434, 0.01744775
63.0434, 0.01738020
63.0445, 0.01870602
63.0455, 0.01501485
63.0455, 0.01860516
63.0455, 0.01873685
63.0464, 0.01739078
63.0464, 0.01745832
63.0552, 0.01735663
63.0552, 0.01730225
63.0562, 0.02120149
63.0562, 0.01991858
63.0562, 0.01749066
63.0562, 0.01746899
63.0583, 0.01731787
63.0583, 0.01630273
63.0583, 0.01872610
63.0583, 0.02125935
63.0583, 0.01873420
63.0583, 0.01881066
63.0593, 0.01615986
63.0593, 0.01609133
63.0593, 0.01875066
63.0593, 0.01508495
63.0593, 0.01237463
63.0703, 0.01620277
63.0703, 0.01874651
63.0714, 0.01998702
63.0724, 0.01745749
63.0734, 0.01622378
63.0734, 0.01748121
63.0759, 0.01744170
63.0759, 0.01618790
63.0759, 0.01623072
63.0769, 0.01751899
63.0769, 0.02004860
63.0769, 0.01995907
63.0769, 0.02002737
63.0863, 0.01995809
63.0863, 0.01627213
63.0873, 0.01747495
63.0873, 0.01750048
63.0873, 0.01880091
63.0873, 0.01991147
63.0873, 0.01485482
63.0873, 0.01618956
63.0873, 0.01498153
63.0888, 0.01370285
63.0888, 0.01747147
63.0899, 0.01744608
63.0899, 0.01995809
63.0899, 0.01631247
63.0899, 0.02009688
63.0899, 0.01620187
63.0914, 0.01501568
63.0914, 0.01502709
63.1025, 0.01997313
63.1025, 0.01623518
63.1035, 0.01989931
63.1035, 0.01878512
63.1035, 0.01615790
63.1035, 0.01740046
63.1049, 0.01620550
63.1059, 0.01754685
63.1059, 0.02001512
63.1059, 0.01615426
63.1059, 0.01615012
63.1059, 0.01864369
63.1059, 0.01626239
63.1059, 0.02124967
63.1074, 0.01491202
63.1189, 0.02248860
63.1189, 0.01758653
63.1189, 0.02253076
63.1189, 0.01994676
63.1189, 0.01373724
63.1189, 0.01625890
63.1189, 0.01873420
63.1189, 0.01496113
63.1189, 0.01866725
63.1189, 0.01508752
63.1189, 0.01856276
63.1189, 0.01752164
63.1189, 0.01870337
63.1189, 0.01241308
63.1203, 0.01612118
63.1340, 0.01872362
63.1340, 0.01989418
63.1340, 0.01990717
63.1340, 0.01743294
63.1355, 0.01496211
63.1355, 0.01493657
63.1355, 0.01991510
63.1355, 0.01872709
63.1355, 0.01999933
63.1370, 0.01496905
63.1370, 0.01621939
63.1370, 0.01624493
63.1389, 0.01872362
63.1496, 0.01867270
63.1496, 0.02254134
63.1511, 0.01735565
63.1511, 0.01740475
63.1511, 0.01477338
63.1516, 0.01744435
63.1516, 0.01999322
63.1528, 0.01875149
63.1528, 0.01744262
63.1542, 0.01749262
63.1542, 0.02245711
63.1542, 0.01622386
63.1542, 0.01747510
63.1542, 0.01498666
63.1542, 0.01366698
63.1542, 0.01482174
63.1554, 0.01499625
63.1564, 0.01866931
63.1649, 0.01758290
63.1659, 0.01501651
63.1659, 0.01755918
63.1659, 0.01742335
63.1669, 0.02006523
63.1669, 0.01377758
63.1669, 0.01750841
63.1669, 0.01876040
63.1669, 0.02241495
63.1669, 0.01508669
63.1679, 0.01621939
63.1679, 0.01748899
63.1689, 0.01618161
63.1689, 0.02000818
63.1689, 0.01874371
63.1689, 0.01867700
63.1704, 0.01986584
63.1714, 0.01623155
63.1795, 0.01622386
63.1795, 0.01623617
63.1795, 0.01862608
63.1806, 0.01749337
63.1806, 0.01871146
63.1820, 0.01495931
63.1820, 0.01870420
63.1820, 0.01618608
63.1820, 0.02104003
63.1820, 0.01884852
63.1820, 0.01878429
63.1820, 0.01629585
63.1820, 0.02236039
63.1833, 0.02119627
63.1833, 0.01878429
63.1833, 0.01627916
63.1955, 0.01994412
63.1955, 0.01880371
63.1965, 0.01493756
63.1965, 0.01746112
63.1965, 0.01751205
63.1965, 0.01873155
63.1975, 0.01488920
63.1975, 0.01996256
63.1975, 0.02248166
63.1975, 0.01745749
63.1975, 0.01872196
63.1975, 0.02243074
63.2111, 0.01626320
63.2116, 0.02123826
63.2116, 0.02119544
63.2116, 0.01864187
63.2129, 0.02121901
63.2142, 0.01756198
63.2142, 0.01994924
63.2151, 0.01626585
63.2151, 0.01989501
63.2151, 0.01498848
63.2151, 0.01378104
63.2151, 0.01625807
63.2151, 0.01998091
63.2151, 0.01492879
63.2273, 0.01733986
63.2273, 0.01874636
63.2273, 0.02231046
63.2273, 0.01866907
63.2273, 0.02128307
63.2273, 0.01380395
63.2273, 0.01867270
63.2273, 0.01620798
63.2273, 0.01380130
63.2288, 0.02003984
63.2288, 0.01874999
63.2288, 0.01377758
63.2288, 0.01877371
63.2288, 0.02003100
63.2298, 0.01992221
63.2298, 0.01377856
63.2313, 0.01376096
63.2413, 0.02008192
63.2418, 0.01751106
63.2418, 0.01872642
63.2438, 0.01375038
63.2438, 0.01743112
63.2451, 0.01750924
63.2451, 0.01761290
63.2451, 0.01744972
63.2451, 0.01868063
63.2461, 0.01744691
63.2461, 0.01751899
63.2461, 0.01500608
63.2471, 0.01621856
63.2471, 0.02129630
63.2471, 0.01996867
63.2481, 0.01488217
63.2507, 0.01875709
63.2517, 0.01752420
63.2517, 0.02003794
63.2517, 0.01999950
63.2517, 0.01878149
63.2517, 0.01746444
63.2517, 0.01501386
63.2517, 0.01637117
63.2517, 0.01865608
63.2517, 0.01625890
63.2517, 0.02244033
63.2517, 0.01371343
63.2517, 0.01750743
63.2527, 0.01871916
63.2527, 0.01617649
63.2527, 0.01873677
63.2527, 0.01509809
63.2846, 0.02242711
63.2861, 0.01865691
63.2871, 0.01743717
63.2881, 0.01737326
63.2977, 0.01997841
63.2977, 0.01994676
63.2977, 0.01631414
63.2992, 0.01870337
63.2992, 0.01629254
63.2992, 0.01866922
63.2992, 0.01629751
63.2992, 0.01867715
63.3002, 0.01744427
63.3002, 0.01616516
63.3002, 0.01876140
63.3017, 0.01499709
63.3023, 0.01989138
63.3023, 0.02123826
63.3038, 0.01493922
63.3038, 0.01870700
63.3038, 0.01871411
63.3048, 0.02116097
63.3048, 0.01748288
63.3048, 0.01873155
63.3048, 0.01624213
63.3048, 0.01623882
63.3048, 0.02119875
63.3063, 0.02004051
63.3063, 0.01881232
63.3063, 0.02255812
63.3063, 0.01880869
63.3063, 0.02126200
63.3074, 0.02118403
63.3074, 0.01374343
63.3074, 0.01619658
63.3074, 0.01750826
63.3074, 0.01497435
63.3074, 0.01750924
63.3074, 0.01633256
63.3074, 0.01745749
63.3090, 0.01496211
63.3135, 0.01861467
63.3135, 0.01499104
63.3135, 0.01491813
63.3135, 0.01874734
63.3135, 0.01867617
63.3135, 0.01873760
63.3135, 0.01617210
63.3148, 0.01488482
63.3148, 0.01621939
63.3148, 0.01997570
63.3148, 0.01858847
63.3148, 0.01748833
63.3148, 0.02124967
63.3163, 0.01879207
63.3163, 0.01877106
63.3163, 0.02125950
63.3163, 0.01744608
63.3163, 0.01866386
63.3163, 0.01749784
63.3289, 0.01873420
63.3289, 0.01743279
63.3289, 0.01877288
63.3289, 0.01854464
63.3302, 0.01616401
63.3310, 0.01875958
63.3315, 0.01620187
63.3326, 0.01373459
63.3447, 0.02118751
63.3447, 0.01751884
63.3447, 0.02007316
63.3447, 0.01752933
63.3461, 0.01631247
63.3461, 0.01621865
63.3461, 0.01760149
63.3461, 0.01615706
63.3474, 0.01877008
63.3474, 0.01867980
63.3474, 0.01504288
63.3474, 0.02118916
63.3474, 0.01504205
63.3474, 0.01753561
63.3490, 0.01997147
63.3490, 0.01878066
63.3601, 0.01377047
63.3616, 0.01751536
63.3616, 0.01496905
63.3628, 0.01613796
63.3628, 0.01876057
63.3628, 0.02378540
63.3638, 0.01507256
63.3638, 0.01498326
63.3638, 0.02245612
63.3653, 0.01620104
63.3653, 0.02001264
63.3653, 0.01750147
63.3653, 0.01624939
63.3653, 0.01743112
63.3653, 0.02013201
63.3653, 0.02002653
63.3753, 0.01500683
63.3753, 0.01630553
63.3753, 0.01753925
63.3753, 0.01998627
63.3753, 0.01502081
63.3767, 0.01737392
63.3767, 0.01625974
63.3767, 0.01878149
63.3767, 0.01874636
63.3767, 0.02002042
63.3767, 0.01888515
63.3767, 0.01628611
63.3779, 0.01736796
63.3789, 0.01757339
63.3789, 0.01747328
63.3789, 0.02119544
63.3789, 0.01624410
63.3911, 0.01494897
63.3916, 0.02006688
63.3926, 0.02003100
63.3926, 0.02123910
63.3936, 0.01744691
63.3936, 0.01744245
63.3946, 0.01615458
63.3946, 0.01621162
63.3946, 0.01618790
63.3946, 0.01755141
63.3946, 0.01982913
63.3956, 0.01867005
63.3956, 0.02119098
63.3956, 0.01865691
63.4061, 0.01993535
63.4061, 0.01617467
63.4076, 0.01997901
63.4076, 0.01869294
63.4076, 0.01878051
63.4076, 0.02245877
63.4076, 0.02127356
63.4091, 0.01998008
63.4101, 0.01368888
63.4101, 0.01881149
63.4101, 0.02248166
63.4101, 0.01754256
63.4101, 0.01999239
63.4115, 0.01865691
63.4115, 0.01867369
63.4115, 0.01626948
63.4215, 0.01993535
63.4215, 0.01372764
63.4215, 0.01738905
63.4237, 0.01751189
63.4240, 0.01750478
63.4240, 0.01629222
63.4252, 0.01753561
63.4252, 0.01498568
63.4273, 0.02139814
63.4273, 0.01623518
63.4273, 0.01744360
63.4285, 0.01623254
63.4285, 0.01883158
63.4285, 0.01858913
63.4285, 0.01749610
63.4290, 0.01868305
63.4290, 0.01874734
63.4370, 0.02121454
63.4370, 0.01752677
63.4370, 0.02120843
63.4370, 0.01621493
63.4370, 0.01620798
63.4384, 0.01628694
63.4389, 0.01624576
63.4389, 0.02001711
63.4389, 0.01485482
63.4389, 0.02251497
63.4389, 0.02121454
63.4389, 0.02111535
63.4401, 0.01870337
63.4401, 0.02003100
63.4410, 0.01496905
63.4410, 0.02127249
63.4424, 0.02000719
63.4522, 0.01738467
63.4532, 0.01499014
63.4532, 0.01747412
63.4532, 0.02010829
63.4542, 0.01369946
63.4542, 0.01488928
63.4542, 0.01746807
63.4542, 0.01747328
63.4542, 0.01622219
63.4542, 0.01870072
63.4557, 0.01620533
63.4557, 0.01748469
63.4557, 0.02121818
63.4678, 0.01619401
63.4678, 0.02126033
63.4690, 0.02004679
63.4690, 0.01746807
63.4690, 0.01994313
63.4690, 0.01866642
63.4700, 0.01740740
63.4700, 0.01748023
63.4700, 0.01995991
63.4715, 0.01625974
63.4715, 0.02245529
63.4728, 0.01496542
63.4728, 0.01999602
63.4738, 0.01631942
63.4827, 0.01752140
63.4832, 0.01864550
63.4832, 0.01992304
63.4832, 0.01369946
63.4842, 0.01745138
63.4842, 0.01761622
63.4842, 0.02126001
63.4842, 0.01754256
63.4842, 0.01986501
63.4856, 0.01758918
63.4856, 0.01740029
63.4856, 0.01503660
63.4856, 0.01625890
63.4856, 0.01867005
63.4856, 0.01626072
63.4856, 0.02243768
63.4856, 0.01990899
63.5002, 0.01871222
63.5002, 0.01488845
63.5002, 0.01502626
63.5014, 0.01753478
63.5014, 0.01994593
63.5027, 0.01744775
63.5027, 0.01370542
63.5038, 0.01622824
63.5038, 0.01993065
63.5038, 0.01875694
63.5048, 0.01618078
63.5048, 0.01865691
63.5048, 0.02246042
63.5146, 0.01619484
63.5146, 0.01984475
63.5146, 0.01745916
63.5146, 0.02005108
63.5156, 0.02108120
63.5156, 0.01620798
63.5156, 0.01754273
63.5156, 0.01743709
63.5166, 0.01869907
63.5166, 0.01366961
63.5179, 0.02121901
63.5179, 0.01492153
63.5179, 0.01375401
63.5179, 0.01626948
63.5179, 0.01758555
63.5189, 0.01751106
63.5189, 0.01494715
63.5200, 0.01622741
63.5200, 0.01756281
63.5301, 0.01748469
63.5301, 0.01621245
63.5301, 0.01994230
63.5301, 0.01873057
63.5311, 0.01498484
63.5311, 0.02378903
63.5311, 0.01997925
63.5311, 0.01747328
63.5325, 0.01877008
63.5335, 0.02008094
63.5335, 0.01993089
63.5345, 0.01989931
63.5345, 0.01372401
63.5345, 0.01864997
63.5345, 0.01864285
63.5458, 0.01751536
63.5458, 0.01371343
63.5458, 0.01868063
63.5458, 0.01251931
63.5473, 0.02117238
63.5473, 0.01742236
63.5473, 0.01874734
63.5492, 0.02132970
63.5492, 0.01744691
63.5492, 0.02129630
63.5504, 0.01871999
63.5504, 0.01620882
63.5504, 0.01748204
63.5504, 0.01743377
63.5514, 0.01878149
63.5614, 0.01880869
63.5614, 0.01752420
63.5628, 0.02007497
63.5628, 0.01623700
63.5628, 0.01867285
63.5628, 0.01872362
63.5640, 0.01872610
63.5640, 0.01865080
63.5640, 0.01996239
63.5640, 0.01757339
63.5640, 0.01730655
63.5640, 0.01488482
63.5640, 0.01623435
63.5640, 0.01502527
63.5654, 0.01744897
63.5664, 0.02497984
63.5664, 0.01492176
63.5766, 0.01740642
63.5766, 0.01998371
63.5766, 0.01751189
63.5766, 0.02000198
63.5776, 0.02126728
63.5776, 0.02001339
63.5792, 0.01617557
63.5792, 0.01871305
63.5792, 0.01865608
63.5802, 0.01492963
63.5802, 0.01618608
63.5802, 0.01991080
63.5808, 0.01610879
63.5808, 0.01627296
63.5926, 0.01865865
63.5926, 0.02131638
63.5926, 0.01869890
63.5926, 0.01747328
63.5926, 0.01632305
63.5926, 0.01999042
63.5939, 0.01747775
63.5939, 0.01747147
63.5939, 0.01501651
63.5950, 0.01745469
63.5950, 0.01631247
63.5950, 0.01745749
63.5950, 0.01881149
63.5950, 0.01886936
63.5950, 0.01759365
63.6090, 0.02245892
63.6090, 0.01635976
63.6090, 0.01752504
63.6105, 0.02242892
63.6105, 0.02246140
63.6115, 0.01752784
63.6115, 0.01999950
63.6115, 0.01748288
63.6115, 0.01626502
63.6125, 0.01736963
63.6125, 0.02007316
63.6140, 0.01864369
63.6140, 0.01381188
63.6140, 0.02112849
63.6243, 0.01504997
63.6257, 0.01871999
63.6257, 0.01873420
63.6257, 0.01747412
63.6257, 0.02114089
63.6257, 0.01751205
63.6257, 0.01738005
63.6272, 0.01991163
63.6272, 0.01861550
63.6272, 0.02248249
63.6272, 0.01753296
63.6272, 0.01992039
63.6272, 0.01989138
63.6272, 0.01502345
63.6272, 0.01503577
63.6272, 0.01494632
63.6272, 0.01626155
63.6286, 0.01998529
63.6291, 0.01756562
63.6291, 0.01626322
63.6415, 0.01745832
63.6415, 0.01872726
63.6415, 0.01621245
63.6430, 0.01366614
63.6430, 0.01746014
63.6430, 0.01617467
63.6430, 0.01741450
63.6430, 0.01746014
63.6440, 0.01364589
63.6440, 0.01372401
63.6450, 0.02000033
63.6450, 0.01880786
63.6450, 0.01622559
63.6450, 0.01748749
63.6548, 0.02130142
63.6548, 0.01871916
63.6558, 0.02005389
63.6558, 0.01874734
63.6558, 0.02119181
63.6558, 0.02255532
63.6558, 0.01502081
63.6572, 0.01745749
63.6572, 0.01624213
63.6572, 0.02250001
63.6572, 0.01621162
63.6572, 0.01994313
63.6572, 0.01875429
63.6572, 0.01993452
63.6572, 0.02265981
63.6590, 0.01610796
63.6700, 0.01878670
63.6700, 0.01622741
63.6700, 0.01365035
63.6700, 0.01627031
63.6700, 0.01744443
63.6700, 0.01993089
63.6700, 0.01885448
63.6720, 0.01755677
63.6734, 0.01747412
63.6747, 0.02004959
63.6747, 0.02128224
63.6747, 0.01627031
63.6747, 0.01622824
63.6760, 0.01615706
63.6855, 0.01628891
63.6855, 0.02003356
63.6855, 0.01609035
63.6855, 0.01631594
63.6879, 0.01620882
63.6879, 0.01502799
63.6879, 0.02119181
63.6879, 0.01372764
63.6879, 0.01883786
63.6879, 0.02001166
63.6879, 0.01746807
63.6889, 0.01623518
63.6889, 0.01629305
63.6889, 0.01620798
63.6889, 0.02001074
63.6889, 0.02003017
63.6889, 0.01996685
63.7017, 0.01753561
63.7026, 0.01748833
63.7026, 0.01997230
63.7026, 0.01496211
63.7039, 0.01991941
63.7039, 0.01867980
63.7039, 0.02126215
63.7039, 0.01615078
63.7039, 0.02132085
63.7039, 0.01385222
63.7039, 0.01632123
63.7052, 0.02007233
63.7052, 0.01740740
63.7180, 0.01743014
63.7190, 0.01861997
63.7190, 0.01748552
63.7190, 0.01743476
63.7190, 0.01998959
63.7198, 0.01248078
63.7198, 0.01753561
63.7198, 0.01743377
63.7198, 0.01504801
63.7198, 0.02115766
63.7223, 0.01632025
63.7223, 0.01871478
63.7236, 0.01742766
63.7236, 0.01876487
63.7236, 0.01372764
63.7236, 0.01743724
63.7346, 0.01626254
63.7346, 0.01756976
63.7370, 0.01746452
63.7375, 0.01629668
63.7375, 0.01998008
63.7375, 0.01742055
63.7375, 0.01878414
63.7375, 0.01491300
63.7375, 0.02002405
63.7375, 0.01870519
63.7390, 0.01752867
63.7403, 0.01497963
63.7403, 0.01887382
63.7403, 0.02118388
63.7403, 0.01501749
63.7403, 0.01745403
63.7418, 0.01869023
63.7433, 0.01999685
63.7433, 0.02114089
63.7493, 0.02118569
63.7493, 0.01498666
63.7493, 0.01617732
63.7493, 0.01868585
63.7507, 0.01871734
63.7507, 0.01865245
63.7517, 0.01748469
63.7517, 0.01873420
63.7517, 0.01741715
63.7530, 0.01863856
63.7530, 0.02245189
63.7530, 0.01613350
63.7530, 0.02240717
63.7530, 0.01749081
63.7530, 0.01864897
63.7550, 0.01873677
63.7550, 0.01628262
63.7550, 0.01501749
63.7550, 0.02126290
63.7660, 0.01994676
63.7660, 0.01497072
63.7660, 0.01753561
63.7660, 0.01742666
63.7660, 0.01868394
63.7660, 0.01746112
63.7660, 0.01624576
63.7660, 0.01499625
63.7660, 0.01748552
63.7674, 0.01743634
63.7674, 0.01611854
63.7674, 0.01875512
63.7802, 0.01879463
63.7802, 0.01996685
63.7802, 0.01870089
63.7826, 0.01879826
63.7826, 0.02122852
63.7826, 0.01876314
63.7839, 0.02238345
63.7839, 0.01501303
63.7839, 0.01867965
63.7839, 0.01752769
63.7839, 0.01998106
63.7839, 0.01628611
63.7958, 0.01617550
63.7958, 0.01618245
63.7958, 0.02114089
63.7958, 0.01751469
63.7971, 0.01865328
63.7971, 0.02000033
63.7971, 0.01747063
63.7971, 0.02002322
63.7971, 0.01630982
63.7971, 0.01866559
63.7971, 0.01494202
63.7971, 0.02000463
63.7989, 0.01622461
63.7989, 0.02124091
